id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40909725,Panoramic Lake View & Spacious House - Upper Unit,299224265,Ming,Rainier Valley,Rainier Beach,47.51218,-122.25252,Entire home/apt,270,1,77,2021-09-23,3.68,5,161,43,STR-OPLI-19-002648
40911008,Lake Side Cozy Unit,216382627,Jay,Central Area,Leschi,47.59749,-122.29177,Entire home/apt,88,30,11,2020-09-29,0.54,1,129,1,STR-OPLI-19-000481
40925501,Bright & Minimal Downtown Studio,297257820,David,Downtown,First Hill,47.61112,-122.32925,Entire home/apt,135,3,62,2021-09-12,2.91,9,80,35,STR-OPLI-19-003287
40952685,Private Ballard Backyard Modern Tiny Home,55951081,Cary,Ballard,West Woodland,47.67291,-122.37502,Entire home/apt,98,2,25,2021-09-01,6.47,1,121,25,STR-OPLI-21-000051
40984205,Clean & Chic Guest Suite near Lincoln Park!,229095817,Loftium,West Seattle,Fauntleroy,47.52058,-122.37848,Entire home/apt,67,1,30,2021-09-22,3.56,1,22,22,STR-OPLI-19-003168
41003115,Cozy Place To Rest Your Head!,308341497,Jocelia,West Seattle,North Admiral,47.57072,-122.38928,Private room,45,30,6,2021-06-24,4.29,1,73,5,STR-OPLI-20-000030
41004566,Modern Private Backyard Cottage in West Seattle.,213442565,Amiee & Michael,West Seattle,Arbor Heights,47.50938,-122.37415,Entire home/apt,125,2,39,2021-09-23,4.64,1,117,39,STR-OPLI-20-001220
41030199,Modern light filled apartment in ideal location,10289892,Nick,Other neighborhoods,Fremont,47.65673,-122.34266,Entire home/apt,226,4,17,2021-09-08,3.47,3,150,17,STR-OPLI-21-000200
41049714,Comfortable Studio with Spa Jet Tub & Parking,14291665,Jerome,Central Area,Harrison/Denny-Blaine,47.62259,-122.29599,Entire home/apt,189,1,88,2021-09-07,6.60,1,359,42,STR-OPLI-19-003450
41110236,Delightful Home in the Heart of Ballard!,125574189,Amanda,Ballard,West Woodland,47.668,-122.36868,Entire home/apt,97,1,36,2021-08-29,1.78,1,346,24,STR-OPLI-20-000822
41147776,Serene Getaway in West Seattle,12514491,Danielle & Chris,West Seattle,Arbor Heights,47.50292,-122.3816,Entire home/apt,126,3,42,2021-08-20,11.67,1,4,42,STR-OPLI-20-001069
41154313,【Walk Score 96】❤️of Capitol Hill | Quiet & Peaceful,133871979,Joanne & Jonathan,Capitol Hill,Broadway,47.62505,-122.31962,Entire home/apt,206,1,149,2021-09-22,8.00,1,0,107,STR-OPLI-20-000063
41174101,Studio Cottage in Fauntleroy Neighborhood,31557123,Jen,West Seattle,Fauntleroy,47.52652,-122.37778,Entire home/apt,70,3,38,2021-06-20,1.99,1,28,23,STR-OPLI-20-000317
41175190,New Modern Phinney/Greenlake home - walk to lake,151804061,Will,Other neighborhoods,Phinney Ridge,47.67844,-122.34779,Entire home/apt,415,2,46,2021-09-05,17.92,1,76,28,STR-OPLI-20-000110
41179062,Newly Remodeled & Clean 2 bdr Suite Close to Ave,2789925,Kristen,Queen Anne,West Queen Anne,47.63419,-122.36343,Entire home/apt,246,4,39,2021-09-09,1.99,1,134,27,STR-OPLI-19-003455
41187145,"Private Guesthouse in Seattle, Sleeps 4+ Adults",315170671,Jennie,West Seattle,Arbor Heights,47.51312,-122.37803,Entire home/apt,122,1,54,2021-09-05,54,1,157,36,str-opli-20-000242
41194214,"Belltown Studio 1 Queen, 1 Sleeper, 4 comfy people",111672499,Zach,Downtown,Belltown,47.61686,-122.34532,Entire home/apt,131,2,71,2021-09-20,3.67,1,8,60,STR-OPLI-20-000310
41195730,Quintessential PNW Beauty (Dog Friendly),25322169,Rabecca,West Seattle,Fauntleroy,47.531,-122.3914,Entire home/apt,92,2,52,2021-09-11,2.50,5,310,45,STR-OPLI-19-002098
41196113,Amy's Cozy Condo,44752877,Amy,Central Area,Atlantic,47.60158,-122.31467,Entire home/apt,70,30,0,,,1,268,0,
41218356,Heart of Seattle - Entire Loft Suite,323493561,Loki,Capitol Hill,Broadway,47.61726,-122.3264,Entire home/apt,140,30,18,2021-04-06,0.93,1,145,4,STR-OPLI-20-001058
41218952,Jewel Box studio ~ an art-filled North Seattle gem,192365131,Joline,Other neighborhoods,Bitter Lake,47.7119,-122.35053,Entire home/apt,68,2,34,2021-09-19,1.97,1,166,26,STR-OPLI-20-000032
41237942,Alki Suite/Patio/Parking/Fast WiFi/Steps to Beach,217390660,Janae,West Seattle,Alki,47.57845,-122.4116,Entire home/apt,154,3,63,2021-09-10,3.38,1,172,39,STR-OPLI-20-000054
41259750,Stylish Rainier View Backyard Cottage w/Kitchen!,324338144,Katy,Rainier Valley,Rainier View,47.49679,-122.26011,Entire home/apt,214,1,31,2021-09-10,1.50,2,1,18,STR-OPLI-20-000894
41261006,"Bright W Seattle Suite, 1 Block From ALKI BEACH!",26115808,Devon,West Seattle,Alki,47.58048,-122.40349,Entire home/apt,88,1,58,2021-08-04,2.81,1,224,28,STR-OPLI-19-001367
41262912,"Modern, rustic-chic: SOHO House",9129248,Ivan,Beacon Hill,North Beacon Hill,47.5885,-122.30998,Entire home/apt,308,2,13,2021-08-30,11.82,2,35,6,STR-OPLI-20-000151
41263097,Charming & Comfy Suite Near Light Rail & Dwntwn!,56014166,Mara,Beacon Hill,Holly Park,47.54196,-122.28781,Entire home/apt,129,1,48,2021-09-06,4.98,1,26,35,STR-OPLI-20-000821
41264641,Sunlit Wedgwood Studio with private entrance,324027900,Alison,Other neighborhoods,Wedgwood,47.69717,-122.28951,Entire home/apt,70,2,24,2021-09-13,1.18,1,105,13,STR-OPLI-19-002298
41274483,Walk to Restaurants from a Designer Cap Hill Home,28420265,Sherry,Central Area,Atlantic,47.59975,-122.30634,Entire home/apt,239,2,42,2021-09-12,2.15,23,180,37,STR-OPLI-19-003176
41299302,Central Seattle smart house rooftop stand alone,42710251,LaCoov'S,Rainier Valley,Mount Baker,47.58809,-122.29711,Entire home/apt,369,1,51,2021-08-27,2.48,1,246,29,STR-OPLI-21-000331
41325715,Eagles Nest in Alki Beach Guest Suite,25322169,Rabecca,West Seattle,Alki,47.5725,-122.40718,Entire home/apt,96,1,39,2021-09-10,1.99,5,0,31,STR-OPLI-19-003382
41348998,Retro Capitol Hill Apartment,84470311,Parker,Capitol Hill,Broadway,47.62228,-122.32541,Entire home/apt,90,30,45,2021-06-28,2.37,3,43,27,STR-OPLI-20-000025
41381981,☕ Beautiful condo right next to Space Needle!,13045913,Lauren,Downtown,Belltown,47.61657,-122.34579,Entire home/apt,149,2,115,2021-09-16,12.23,1,46,80,STR-OPLI-19-001641
41413522,Boutique Sanctuary near Downtown + Water Views,325135786,Louve,Downtown,Belltown,47.61854,-122.35644,Entire home/apt,147,30,10,2021-08-28,0.84,1,123,7,
41501657,Cozy South Seattle Lakeside Bungalow (2bd/2ba),121678213,Coleman,Rainier Valley,Rainier Beach,47.51671,-122.25538,Entire home/apt,165,3,8,2021-09-22,0.41,1,27,4,STR-OPLI-20-000141
41525636,"*NEW*Downtown 2beds,Pool,Gym,Hottub & water views",23165254,Lux,Downtown,Belltown,47.61541,-122.34668,Entire home/apt,415,1,3,2021-03-15,0.18,16,170,2,STR-OPLI-19-000592
41534667,Cozy Scandinavian Work/Staycation w Fast WIFI,78134139,Michael,Other neighborhoods,Wallingford,47.66339,-122.34494,Entire home/apt,168,2,81,2021-09-08,3.96,8,140,48,STR-OPLI-20-000041
41535117,Quiet Home 2 bedrooms Beacon Hill neighborhood,3264544,Fabio,Beacon Hill,North Beacon Hill,47.58509,-122.31241,Entire home/apt,166,2,19,2021-09-18,1.21,3,121,13,STR-OPLI-19-002360
41536298,Cozy little house on Beacon Hill,3264544,Fabio,Beacon Hill,North Beacon Hill,47.58509,-122.31241,Entire home/apt,126,2,35,2021-09-20,4.43,3,344,25,STR-OPLI-19-002360
41539137,"Modern 3-story Townhouse near Downtown Seattle, Beacon Hill , Stadium. Free parking. Minutes to I-90",238425582,Allen 阿兰,Beacon Hill,North Beacon Hill,47.58674,-122.31704,Entire home/apt,170,2,40,2021-09-15,2.03,3,325,31,STR-OPLI-20-000058
41565869,Cozy & Clean Basement in the U.District!,68432468,Nancy & Heather,University District,University District,47.66739,-122.30968,Entire home/apt,80,30,52,2021-09-11,4.25,1,248,35,STR-OPLI-19-003488
41598064,R1 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54251,-122.28127,Private room,70,1,73,2021-09-14,73,15,348,49,STR-OPLI-20-000020
41599161,R2 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54234,-122.28306,Private room,69,1,54,2021-08-20,5.85,15,344,40,STR-OPLI-20-000020
41599876,R3 - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54067,-122.28127,Private room,71,1,33,2021-09-20,1.69,15,353,26,STR-OPLI-20-000020
41601121,RA - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54065,-122.28214,Private room,65,1,1,2020-02-02,0.05,15,261,0,STR-OPLI-20-000020
41601649,RB - Rainier Queen Room (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54131,-122.28093,Private room,72,1,33,2021-09-12,1.91,15,354,19,STR-OPLI-20-000020
41602651,Upper - Rainier Guesthouse (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54252,-122.28104,Private room,279,1,6,2021-08-01,0.31,15,336,5,STR-OPLI-20-000020
41604840,Lower - Rainier Retreat (Walk to Metro),73484597,Lee,Rainier Valley,Brighton,47.54064,-122.28254,Private room,189,1,0,,,15,261,0,STR-OPLI-20-000020
41621212,"Quiet, Resort Style Suite in Lovely Maple Leaf",4940955,Michael,Other neighborhoods,Roosevelt,47.68837,-122.32553,Entire home/apt,111,7,14,2021-04-17,0.69,1,74,2,STR-OPLI-20-000012
41652389,Hosteeva | Modern Capitol Hill 1BR Apt,267570604,Hosteeva,Capitol Hill,Broadway,47.61681,-122.31484,Entire home/apt,246,1,4,2021-08-28,0.31,5,350,3,STR-BB-OPLI-20-000001
41683969,40 Days Fast (non-smoking),126511331,Sherrie,Beacon Hill,South Beacon Hill,47.51782,-122.28242,Entire home/apt,212,5,16,2021-09-09,1.11,1,82,12,STR-OPLI-20-000505
41701444,"Lux South Lake Union 1BR w/ Gym, W/D, nr. Whole Foods, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622189,-122.334572,Entire home/apt,198,30,0,,,149,0,0,
41745413,BEAUTIFUL NORTHGATE HOUSE* 10 MIN FROM DT SEATTLE,23165254,Lux,Northgate,Maple Leaf,47.69111,-122.31905,Entire home/apt,205,30,0,,,16,348,0,str-opli-20-000345
41770912,Stylish Work-from-Home with Fast Internet and View,78134139,Michael,West Seattle,North Admiral,47.57889,-122.37694,Entire home/apt,306,2,48,2021-09-07,3.50,8,90,30,STR-OPLI-19-003144
41775294,Sleek & Cozy 1 BR Guest Suite in Ballard!,21816590,Veronica,Ballard,West Woodland,47.66825,-122.36608,Entire home/apt,1000,30,38,2021-07-27,1.99,1,3,19,STR-OPLI-20-000820
41775500,Classic Suite Just Mins to UW & Matthews Beach,41216300,Sonja,Lake City,Cedar Park,47.71672,-122.28416,Entire home/apt,60,1,40,2021-09-10,2.04,1,39,30,STR-OPLI-20-000824
41791143,Hosteeva | Capitol Hill 2BR Apt - 7| Walking Distance to Dining,267570604,Hosteeva,Capitol Hill,Broadway,47.61638,-122.31456,Entire home/apt,197,1,4,2021-08-09,1.22,5,351,4,STR-BB-OPLI-20-000001
41819596,2 Bdrm Home in the Heart of Seattle- WITH A VIEW!,109645574,Jay,Queen Anne,West Queen Anne,47.63893,-122.37249,Entire home/apt,173,2,65,2021-09-20,7.01,2,302,51,STR-OPLI-20-000329
41819916,"Private, Clean Mother-in-Law steps from Green Lake",21708595,Jonathan,Other neighborhoods,Green Lake,47.67994,-122.34493,Entire home/apt,139,2,58,2021-09-21,2.88,1,294,42,STR-OPLI-20-000173
41828549,Bitter Lake Studio Suite,330581543,Jeffrey,Other neighborhoods,Bitter Lake,47.72828,-122.34962,Entire home/apt,225,31,0,,,1,180,0,
41842729,6349湖景房（3）,28763024,Yoyo,Seward Park,Seward Park,47.54449,-122.26345,Private room,28,30,2,2020-09-01,0.10,5,279,0,
41885957,Centrally Located-Water/Mountain views-Mins to DTW,19403115,Vince,Queen Anne,West Queen Anne,47.63902,-122.36735,Entire home/apt,127,30,90,2021-09-14,6.31,21,321,63,STR-BB-OPLI-19-000006
41886024,Corner Unit with Panoramic Views of Water/Mountain,19403115,Vince,Queen Anne,West Queen Anne,47.63698,-122.36706,Entire home/apt,126,30,126,2021-09-21,11.39,21,312,93,STR-BB-OPLI-19-000006
41907357,Capitol Hill/Convention Center/Downtown Seattle,89647336,John,Capitol Hill,Broadway,47.61839,-122.32247,Entire home/apt,145,2,13,2021-08-30,0.78,2,161,10,Str-opli-19-000932
41939384,Vintage Lakewood Retreat with Lots of Charm!,758632,Katie,Seward Park,Seward Park,47.56543,-122.27068,Entire home/apt,114,1,17,2021-09-16,0.89,1,95,13,STR-OPLI-20-000834
41959803,Private Unit. Walk's Paradise. Good Transit 🚈,289666185,Nhat,Rainier Valley,Columbia City,47.56202,-122.29238,Entire home/apt,129,30,12,2021-09-01,0.61,2,176,2,STR-OPLI-20-000265
41976609,"Airy South Lake Union 1BR w/ Gym, Pool, Rooftop nr. I5 by Blueground",107434423,Blueground,Cascade,South Lake Union,47.620224,-122.331375,Entire home/apt,160,30,0,,,149,293,0,
41976651,"Roomy South Lake Union 2BR w/ Gym, Pool, Rooftop, nr. I5, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.62016,-122.33162,Entire home/apt,255,30,0,,,149,231,0,
41976700,"Sleek Belltown 1BR w/ Gym, Rooftop, nr. SLU & Belltown, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.618847,-122.346748,Entire home/apt,206,30,0,,,149,1,0,
42001650,Cozy Spacious Suite With Separate Entry,332637211,Janita,Rainier Valley,Rainier View,47.49792,-122.27,Private room,60,3,23,2021-09-14,7.19,1,350,14,STR-OPLI-20-000395
42004276,Luxurious condo in the heart of downtown Seattle,46188658,Pedro,Downtown,Belltown,47.61412,-122.3472,Entire home/apt,169,1,116,2021-09-22,12.61,1,309,85,STR-OPLI-20-000449
42024853,3 Bedroom Apt Roosevelt Neighborhood Close to UW,4668346,Daniel,Other neighborhoods,Roosevelt,47.67975,-122.31707,Entire home/apt,107,30,1,2020-03-08,0.05,1,143,0,STR-OPLI-20-000299
42031223,"Cozy Capitol Hill 1BR w/ Gym, Rooftop, nr. Seattle Uni, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.613319,-122.318985,Entire home/apt,161,30,0,,,149,251,0,
42031254,"Smart Belltown 1BR w/ Gym, Rooftop, nr. Space Needle, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.618847,-122.346748,Entire home/apt,160,30,0,,,149,326,0,
42031281,"Hip Pioneer Square Studio w/ Gym, W/D, nr. Occidental Sq, by Blueground",107434423,Blueground,Downtown,Pioneer Square,47.597755,-122.332993,Entire home/apt,135,30,1,2021-05-22,0.24,149,320,1,
42043837,Cozy & private suite in centrally located Ravenna,8291976,Marla,Other neighborhoods,Ravenna,47.67735,-122.30885,Entire home/apt,73,1,59,2021-09-13,6.41,1,262,54,STR-OPLI-20-000268
42047178,"Amazing 3/2 home close to city, beach, arboretum!",828164,Emily,Central Area,Harrison/Denny-Blaine,47.62343,-122.29605,Entire home/apt,495,30,2,2021-06-07,0.31,2,178,2,STR-OPLI-20-000392
42065054,"Smart South Lake Union 1BR w/ Gym, W/D, nr. Whole Foods by Blueground",107434423,Blueground,Cascade,South Lake Union,47.62219,-122.33457,Entire home/apt,168,30,0,,,149,343,0,
42065094,"Ample South Lake Union 1BR w/ Gym, Spa, nr. Whole Foods, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622993,-122.334763,Entire home/apt,207,30,0,,,149,0,0,
42065455,"Crisp South Lake Union 1BR w/ Gym, Spa, nr. Whole Foods, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.622993,-122.334763,Entire home/apt,184,30,0,,,149,295,0,
42065596,"Bright East Lake 1BR w/ Gym, Pool, nr. East Lake Ave, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.632858,-122.325592,Entire home/apt,194,30,0,,,149,167,0,
42066420,Large Private Apartment in Cozy Bryant,69710857,Sandy,Other neighborhoods,Bryant,47.67009,-122.28393,Entire home/apt,150,2,35,2021-09-10,1.86,1,0,19,STR-OPLI-19-001427
42070843,Private apartment in Seattle,19099088,Joshua,Northgate,Maple Leaf,47.69633,-122.30654,Entire home/apt,84,2,28,2021-07-12,1.47,1,23,22,STR-OPLI-20-000282
42081811,"Roomy Pioneer Square 1BR w/ Gym, W/D, nr. Occidental Sq, by Blueground",107434423,Blueground,Downtown,Pioneer Square,47.597755,-122.332993,Entire home/apt,194,30,1,2020-11-10,0.09,149,154,1,
42084111,"Crisp Pioneer Square 1BR w/ W/D, nr. Occidental Square, by Blueground",107434423,Blueground,Downtown,Pioneer Square,47.597652,-122.331978,Entire home/apt,163,30,0,,,149,354,0,
42084151,"Ideal Capitol Hill 1BR w/ Gym, Rooftop, W/D, nr. Broadway, by Blueground",107434423,Blueground,Capitol Hill,Broadway,47.620628,-122.319855,Entire home/apt,157,30,0,,,149,282,0,
42117836,Stunning Seattle Sky Suite at Pike Place w/ Patio,42951812,Shelley,Downtown,Central Business District,47.6072,-122.3376,Entire home/apt,152,1,62,2021-09-23,42.27,1,48,62,STR-OPLI-20-001122
42138876,Fully Furnished Studio Apartment,334342008,Capitol,Capitol Hill,Broadway,47.61518,-122.32664,Entire home/apt,195,3,35,2021-08-01,1.77,1,39,25,STR-OPLI-19-003316
42180043,Comfy Cozy Eclectic Studio in North Capitol Hill,116740214,Luke,Capitol Hill,Montlake,47.63971,-122.32045,Entire home/apt,109,30,117,2021-09-13,6.03,6,225,78,STR-OPLI-19-001854
42201985,Greenwood Getaway!,191960035,Janine,Other neighborhoods,Greenwood,47.68861,-122.35386,Private room,80,2,43,2021-09-19,10.75,1,51,33,STR-OPLI-20-000424
42208169,3BRs w/ AC in grand Victorian in heart of Seattle,87802215,Mandy,Central Area,Minor,47.60303,-122.30752,Private room,325,2,5,2021-09-08,0.88,1,0,5,STR-OPLI-21-000193
42224622,New Construction 2Bd/1Ba Suite Next to Light Rail,230287218,Dorothy,Beacon Hill,South Beacon Hill,47.52463,-122.28315,Entire home/apt,140,2,30,2021-09-07,1.65,5,72,23,STR-OPLI-19-002141
42247084,College Inn - Premium 2 Queen Room with Private Bath,98049500,Robert,University District,University District,47.65462,-122.31253,Private room,159,1,78,2021-09-19,15.92,7,328,70,Exempt
42253455,Dreamy Guest Suite Minutes to Gorgeous Alki Beach!,186939473,Christine,West Seattle,North Admiral,47.57388,-122.38063,Entire home/apt,1000,1,35,2021-04-23,4.01,1,113,22,STR-OPLI-19-003152
42258499,Pike meets CapHill- Convention Ctr - 99 Walkscore!,318531746,Vince,Downtown,First Hill,47.61111,-122.329,Entire home/apt,276,3,43,2021-09-20,11.62,2,332,36,STR-OPLI-20-000235
42313537,New listing! Beautifully renovated studio at Alki,10181843,Kristin & Stuart,West Seattle,Alki,47.5738,-122.41552,Entire home/apt,147,1,75,2021-09-24,10.47,1,0,75,STR-OPLI-21-000097
42334283,Walk to Top Restaurants from a Fruit Tree Cottage,28420265,Sherry,Ballard,West Woodland,47.66973,-122.37165,Entire home/apt,282,30,0,,,23,217,0,STR-OPLI-19-000687
42353206,"Downtown designer's condo with amazing courtyard view! Free parking! Hot tub, Pool (99 walk score)",238425582,Allen 阿兰,Downtown,Belltown,47.61406,-122.34643,Entire home/apt,216,2,71,2021-09-12,3.71,3,131,59,STR-OPLI-20-000270
42356637,Adorable Guest Bedroom in our North Seattle Home,68308352,Michelle,Other neighborhoods,Green Lake,47.68985,-122.34373,Entire home/apt,61,1,40,2021-09-21,3.55,1,103,32,STR-OPLI-20-000862
42364953,Green Lake Burrow,318531746,Vince,Other neighborhoods,Green Lake,47.67148,-122.33864,Entire home/apt,121,1,93,2021-09-12,4.87,2,268,83,STR-opli-20-000271
42375267,"Roomy South Lake Union 2BR w/ Gym, Firepit, Lounge, nr. I5, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.62492,-122.330452,Entire home/apt,298,30,0,,,149,0,0,
42375389,"Sleek South Lake Union Studio w/ Gym, W/D, walk to Amazon, by Blueground",107434423,Blueground,Cascade,South Lake Union,47.62492,-122.330452,Entire home/apt,145,30,0,,,149,360,0,
42375633,"Smart Lower Queen Anne 1BR w/ Gym, W/D, nr. Restos, by Blueground",107434423,Blueground,Queen Anne,Lower Queen Anne,47.61882,-122.355247,Entire home/apt,144,30,0,,,149,351,0,
42375710,"Bright Lower Queen Anne Studio w/ Gym, W/D, nr. Restos, by Blueground",107434423,Blueground,Queen Anne,Lower Queen Anne,47.61882,-122.355247,Entire home/apt,144,30,1,2020-07-01,0.07,149,235,0,
42380390,Eye-Catching West Seattle Guest Suite!,243762276,Billy,Delridge,Riverview,47.55582,-122.35819,Entire home/apt,92,1,54,2021-09-16,2.87,1,117,39,STR-OPLI-19-003135
42401874,🌟 3BR Comfy Modern Townhouse Between Airport & DT,63978361,Thaison,Beacon Hill,Mid-Beacon Hill,47.54714,-122.28827,Entire home/apt,172,2,55,2021-09-13,35.87,1,129,49,STR-OPLI-20-000085
42453188,"Charming, Comfy Suite with Lots of Natural Light!",268338020,Marta,Delridge,South Delridge,47.52401,-122.36197,Entire home/apt,120,3,11,2020-11-26,0.59,1,26,4,STR-OPLI-20-000827
42472252,Tiny house Vardo- blue bird tiny house,30559,Angielena,Other neighborhoods,Georgetown,47.54281,-122.32096,Private room,100,30,0,,,9,177,0,
42488475,Spacious Magnolia Home,1522662,Samir,Magnolia,Lawton Park,47.65065,-122.39625,Entire home/apt,160,30,1,2021-08-31,1,1,151,1,
42510454,Relaxed Sparkling Clean Private Apt in Queen Anne,253535695,Alex,Queen Anne,West Queen Anne,47.63723,-122.36632,Entire home/apt,118,7,19,2021-04-30,0.99,2,116,8,STR-OPLI-19-002997
42511001,Stroll to Pike/Space Needle from a Cap Hill Loft,28420265,Sherry,Capitol Hill,Broadway,47.62123,-122.31665,Entire home/apt,207,2,12,2021-09-20,5.81,23,189,12,STR-OPLI-20-000349
42512576,Beautiful Oasis in Seattle's Seward Park!,66772521,Jessica,Seward Park,Seward Park,47.56001,-122.26737,Entire home/apt,313,2,64,2021-09-07,3.43,1,326,58,STR-OPLI-20-000356
42542836,Light and Airy Garden Apartment in West Seattle,54669634,Paul,Delridge,Riverview,47.55615,-122.35482,Entire home/apt,200,30,12,2021-08-31,0.86,7,79,5,STR-OPLI-20-000361
42583357,Million $$$ View Workcation/Stylish/FAST WiFi,78134139,Michael,West Seattle,North Admiral,47.58045,-122.37722,Entire home/apt,319,2,33,2021-09-06,1.78,8,82,26,STR-OPLI-19-003144
42609622,Safe and quiet ( PROXIMAL TO NEW LIGHT-RAIL),332037199,Hossein,Northgate,Maple Leaf,47.69854,-122.31086,Entire home/apt,84,2,6,2021-09-13,3.40,1,176,6,STR-OPLI-20-000210
42610860,"Modern, bright Capitol Hill condo, ideal location",155022911,Sandra,Capitol Hill,Broadway,47.62572,-122.31707,Entire home/apt,104,5,24,2021-09-22,2.80,1,1,20,STR-OPLI-20-000577
42613276,❄️ Family-friendly & Spacious 4BR/2BA Home ❄️,107076441,Karen,Other neighborhoods,Wallingford,47.65496,-122.335,Entire home/apt,283,2,41,2021-09-12,3.11,3,337,35,STR-OPLI-19-001149
42628302,Walking to Capitol Hill and Seattle downtown,71751880,Xiaoxi,Downtown,Yesler Terrace,47.60492,-122.31843,Entire home/apt,79,1,65,2021-09-16,28.26,3,128,50,STR-OPLI-19-000965
42629440,SUPERB LOCATION!  Ballard Locks small House (ADU),243782841,Gwyn,Ballard,Sunset Hill,47.66975,-122.4015,Entire home/apt,97,5,17,2021-09-04,0.99,1,308,13,str-opli-20-000613
42646755,Modern Private Hideaway in Brand New Ballard Home,339761193,James,Ballard,Whittier Heights,47.68578,-122.37593,Private room,111,2,32,2021-09-11,16.00,1,56,23,STR-OPLI-20-000453
42648598,"Kremrest ~ Nature Suite ~ Clean, Fun, Creative",190880343,Julia,Downtown,Belltown,47.61606,-122.33169,Entire home/apt,105,30,14,2021-08-23,0.82,3,97,8,STR-OPLI-19-002996
42655807,Marvelous 2-Bedroom Suite Bathed in Natural Light!,417837518,Brandon,Lake City,Matthews Beach,47.71333,-122.28482,Entire home/apt,92,30,27,2021-09-18,1.71,1,302,20,STR-OPLI-20-000895
42657585,Classic & Sleek Guest Suite Near Nature Parks!,65846629,Julie,Delridge,Riverview,47.55158,-122.36244,Entire home/apt,123,1,29,2021-09-03,3.05,1,98,21,STR-OPLI-20-000823
42671642,Urban Farmhouse - rejuvenate and explore,66460783,Stefani,Queen Anne,West Queen Anne,47.63397,-122.35956,Entire home/apt,365,2,27,2021-09-18,1.45,1,177,23,STR-OPLI-20-000353
42672886,West Seattle Best Seattle. Entire New Townhouse,241584087,Brian And Anh,West Seattle,Fairmount Park,47.55868,-122.38052,Entire home/apt,194,1,80,2021-09-18,4.54,2,142,55,STR-OPLI-19-002302
42681447,"Hip South Lake Union Studio w/ Gym, BBQ, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,197,30,0,,,149,45,0,
42681629,"Smart South Lake Union 2BR w/ Gym, Rooftop, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,305,30,1,2021-07-27,0.49,149,236,1,
42681692,"Sleek South Lake Union 1BR w/ Gym, Doorman, nr. Amazon, by Blueground",107434423,Blueground,Downtown,Belltown,47.61718,-122.331375,Entire home/apt,192,30,0,,,149,324,0,
42688279,Seattle Pop Art Pad with Rooftop Deck Views,9107439,Michael,Capitol Hill,Broadway,47.62806,-122.32379,Entire home/apt,233,2,32,2021-08-07,2.41,3,270,23,STR-OPLI-20-000131
42689162,Unique Georgetown Nautical Inspired Artist Loft,37940201,Lori,Other neighborhoods,Georgetown,47.54876,-122.31843,Entire home/apt,116,2,73,2021-09-23,5.13,1,132,62,STR-OPLI-20-000433
42695194,1 block from the Beach! Clean&Modern 3BR Townhouse,65158746,Bryan,West Seattle,Alki,47.57777,-122.41131,Entire home/apt,318,2,40,2021-09-21,4.17,5,153,35,STR-OPLI-19-001797
42712915,Spacious 3BR townhouse centrally located in SEA,53454809,Phuc,Central Area,Atlantic,47.59533,-122.30967,Entire home/apt,210,2,50,2021-09-15,10.71,1,81,43,STR-OPLI-20-000217
42717256,Designer Queen Anne Loft with Floating Stairs,28420265,Sherry,Queen Anne,East Queen Anne,47.63903,-122.35126,Entire home/apt,306,2,17,2021-09-06,5.80,23,190,17,STR-OPLI-20-000331
42773371,Loft Suite - College Inn - European-Style Hotel,98049500,Robert,University District,University District,47.65501,-122.31392,Private room,195,1,26,2021-09-11,1.38,7,309,22,Exempt
42786661,West Seattle Driftwood Cottage,55931138,Gian,Delridge,Roxhill,47.52968,-122.37525,Entire home/apt,141,2,84,2021-09-13,7.90,1,155,79,STR-OPLI-20-000841
42796054,Brand New Condo in Unique Capitol Hill,15588536,Ed,Capitol Hill,Broadway,47.62712,-122.3166,Entire home/apt,134,30,74,2021-09-02,4.42,1,39,61,STR-OPLI-20-000640
42812202,Belltown 1Bd  Location! Free Parking Pool Spa Gym,4874276,Sarah,Downtown,Belltown,47.61432,-122.34853,Entire home/apt,123,3,14,2021-09-14,1.08,10,0,13,STR-OPLI-20-000408
